id_Acidente;;causa_acidente;;tipo_acidente;;classificacao_acidente;;data;;dia_semana;;horario;;
20610;,';Falta de Atenção à Condução;',';Capotamento;',';Com Vítimas Feridas;',TO_DATE(';28/12/2018;','DD/MM/YYYY'),';sexta-feira;',TIME(';20:20:00;"');";
20611;,';Ingestão de Álcool;',';Colisão com objeto estático;',';Sem Vítimas;',TO_DATE(';28/12/2018;','DD/MM/YYYY'),';sexta-feira;',TIME(';20:20:00;"');";
20612;,';Ingestão de Álcool;',';Colisão transversal;',';Com Vítimas Feridas;',TO_DATE(';28/12/2018;','DD/MM/YYYY'),';sexta-feira;',TIME(';21:55:00;"');";
20613;,';Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';28/12/2018;','DD/MM/YYYY'),';sexta-feira;',TIME(';21:30:00;"');";
20614;,';Ingestão de Álcool;',';Colisão frontal;',';Com Vítimas Feridas;',TO_DATE(';28/12/2018;','DD/MM/YYYY'),';sexta-feira;',TIME(';21:30:00;"');";
20615;,';Restrição de Visibilidade;',';Capotamento;',';Com Vítimas Feridas;',TO_DATE(';28/12/2018;','DD/MM/YYYY'),';sexta-feira;',TIME(';20:30:00;"');";
20616;,';Desobediência às normas de trânsito pelo condutor;',';Colisão lateral;',';Com Vítimas Feridas;',TO_DATE(';28/12/2018;','DD/MM/YYYY'),';sexta-feira;',TIME(';23:00:00;"');";
20617;,';Pista Escorregadia;',';Saída de leito carroçável;',';Com Vítimas Feridas;',TO_DATE(';28/12/2018;','DD/MM/YYYY'),';sexta-feira;',TIME(';21:45:00;"');";
20618;,';Falta de Atenção à Condução;',';Colisão lateral;',';Com Vítimas Feridas;',TO_DATE(';28/12/2018;','DD/MM/YYYY'),';sexta-feira;',TIME(';19:03:00;"');";
20619;,';Ingestão de Álcool;',';Colisão transversal;',';Sem Vítimas;',TO_DATE(';28/12/2018;','DD/MM/YYYY'),';sexta-feira;',TIME(';23:45:00;"');";
20620;,';Desobediência às normas de trânsito pelo condutor;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';28/12/2018;','DD/MM/YYYY'),';sexta-feira;',TIME(';22:50:00;"');";
20621;,';Velocidade Incompatível;',';Tombamento;',';Sem Vítimas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';00:49:00;"');";
20622;,';Falta de Atenção à Condução;',';Atropelamento de Pedestre;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';03:20:00;"');";
20623;,';Ingestão de Álcool;',';Colisão com objeto estático;',';Sem Vítimas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';04:30:00;"');";
20624;,';Defeito na Via;',';Tombamento;',';Com Vítimas Feridas;',TO_DATE(';28/12/2018;','DD/MM/YYYY'),';sexta-feira;',TIME(';21:15:00;"');";
20625;,';Falta de Atenção à Condução;',';Engavetamento;',';Sem Vítimas;',TO_DATE(';28/12/2018;','DD/MM/YYYY'),';sexta-feira;',TIME(';09:50:00;"');";
20626;,';Falta de Atenção à Condução;',';Queda de ocupante de veículo;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';05:35:00;"');";
20627;,';Falta de Atenção à Condução;',';Colisão frontal;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';05:05:00;"');";
20628;,';Condutor Dormindo;',';Saída de leito carroçável;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';06:00:00;"');";
20629;,';Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo;',';Colisão com objeto estático;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';04:00:00;"');";
20630;,';Condutor Dormindo;',';Saída de leito carroçável;',';Sem Vítimas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';06:00:00;"');";
20631;,';Falta de Atenção à Condução;',';Colisão lateral;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';07:40:00;"');";
20632;,';Velocidade Incompatível;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';08:00:00;"');";
20633;,';Não guardar distância de segurança;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';09:15:00;"');";
20634;,';Avarias e/ou desgaste excessivo no pneu;',';Saída de leito carroçável;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';09:00:00;"');";
20635;,';Falta de Atenção à Condução;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';09:30:00;"');";
20636;,';Desobediência às normas de trânsito pelo condutor;',';Colisão frontal;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';10:10:00;"');";
20637;,';Falta de Atenção à Condução;',';Colisão transversal;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';09:30:00;"');";
20638;,';Desobediência às normas de trânsito pelo condutor;',';Tombamento;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';08:20:00;"');";
20639;,';Falta de Atenção à Condução;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';09:00:00;"');";
20640;,';Não guardar distância de segurança;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';09:55:00;"');";
20641;,';Falta de Atenção à Condução;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';11:30:00;"');";
20642;,';Desobediência às normas de trânsito pelo condutor;',';Colisão transversal;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';11:55:00;"');";
20643;,';Falta de Atenção à Condução;',';Colisão traseira;',';Sem Vítimas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';11:35:00;"');";
20644;,';Falta de Atenção à Condução;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';14:10:00;"');";
20645;,';Avarias e/ou desgaste excessivo no pneu;',';Queda de ocupante de veículo;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';15:50:00;"');";
20646;,';Defeito Mecânico no Veículo;',';Queda de ocupante de veículo;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';16:00:00;"');";
20647;,';Não guardar distância de segurança;',';Tombamento;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';16:55:00;"');";
20648;,';Não guardar distância de segurança;',';Engavetamento;',';Sem Vítimas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';17:30:00;"');";
20649;,';Defeito Mecânico no Veículo;',';Tombamento;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';17:05:00;"');";
20650;,';Velocidade Incompatível;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';18:53:00;"');";
20651;,';Desobediência às normas de trânsito pelo pedestre;',';Atropelamento de Pedestre;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';19:30:00;"');";
20652;,';Falta de Atenção à Condução;',';Colisão transversal;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';19:05:00;"');";
20653;,';Falta de Atenção à Condução;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';19:20:00;"');";
20654;,';Falta de Atenção à Condução;',';Colisão frontal;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';21:05:00;"');";
20655;,';Desobediência às normas de trânsito pelo condutor;',';Colisão frontal;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';20:50:00;"');";
20656;,';Falta de Atenção à Condução;',';Saída de leito carroçável;',';Sem Vítimas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';22:00:00;"');";
20657;,';Ingestão de Álcool;',';Saída de leito carroçável;',';Sem Vítimas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';21:50:00;"');";
20658;,';Falta de Atenção à Condução;',';Queda de ocupante de veículo;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';22:10:00;"');";
20659;,';Desobediência às normas de trânsito pelo condutor;',';Colisão transversal;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';22:20:00;"');";
20660;,';Falta de Atenção à Condução;',';Queda de ocupante de veículo;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';23:00:00;"');";
20661;,';Velocidade Incompatível;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';29/12/2018;','DD/MM/YYYY'),';sábado;',TIME(';23:50:00;"');";
20662;,';Mal Súbito;',';Tombamento;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';00:55:00;"');";
20663;,';Ingestão de Álcool;',';Atropelamento de Pedestre;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';01:30:00;"');";
20664;,';Desobediência às normas de trânsito pelo pedestre;',';Atropelamento de Pedestre;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';03:05:00;"');";
20665;,';Ingestão de Álcool;',';Colisão frontal;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';04:00:00;"');";
20666;,';Condutor Dormindo;',';Capotamento;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';05:40:00;"');";
20667;,';Falta de Atenção à Condução;',';Saída de leito carroçável;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';03:40:00;"');";
20668;,';Ingestão de Álcool;',';Atropelamento de Pedestre;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';06:00:00;"');";
20669;,';Condutor Dormindo;',';Saída de leito carroçável;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';05:00:00;"');";
20670;,';Ingestão de Álcool;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';07:00:00;"');";
20671;,';Falta de Atenção à Condução;',';Colisão com objeto estático;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';07:00:00;"');";
20672;,';Defeito Mecânico no Veículo;',';Saída de leito carroçável;',';Sem Vítimas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';07:00:00;"');";
20673;,';Ingestão de Álcool;',';Colisão transversal;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';05:40:00;"');";
20674;,';Falta de Atenção à Condução;',';Capotamento;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';07:50:00;"');";
20675;,';Não guardar distância de segurança;',';Colisão traseira;',';Sem Vítimas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';05:00:00;"');";
20676;,';Velocidade Incompatível;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';08:55:00;"');";
20677;,';Falta de Atenção à Condução;',';Capotamento;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';08:20:00;"');";
20678;,';Ingestão de Álcool;',';Saída de leito carroçável;',';Com Vítimas Fatais;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';05:20:00;"');";
20679;,';Desobediência às normas de trânsito pelo condutor;',';Colisão transversal;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';09:15:00;"');";
20680;,';Desobediência às normas de trânsito pelo condutor;',';Queda de ocupante de veículo;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';07:15:00;"');";
20681;,';Falta de Atenção à Condução;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';09:40:00;"');";
20682;,';Ultrapassagem Indevida;',';Saída de leito carroçável;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';09:30:00;"');";
20683;,';Falta de Atenção à Condução;',';Saída de leito carroçável;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';08:35:00;"');";
20684;,';Falta de Atenção à Condução;',';Tombamento;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';09:45:00;"');";
20685;,';Não guardar distância de segurança;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';10:45:00;"');";
20686;,';Falta de Atenção à Condução;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';10:40:00;"');";
20687;,';Falta de Atenção à Condução;',';Colisão lateral;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';09:40:00;"');";
20688;,';Mal Súbito;',';Saída de leito carroçável;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';10:45:00;"');";
20689;,';Falta de Atenção à Condução;',';Colisão transversal;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';10:50:00;"');";
20690;,';Desobediência às normas de trânsito pelo condutor;',';Colisão lateral;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';11:15:00;"');";
20691;,';Falta de Atenção à Condução;',';Colisão transversal;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';10:30:00;"');";
20692;,';Falta de Atenção à Condução;',';Colisão traseira;',';Sem Vítimas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';10:55:00;"');";
20693;,';Falta de Atenção à Condução;',';Queda de ocupante de veículo;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';14:00:00;"');";
20694;,';Avarias e/ou desgaste excessivo no pneu;',';Queda de ocupante de veículo;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';16:15:00;"');";
20695;,';Velocidade Incompatível;',';Colisão lateral;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';12:00:00;"');";
20696;,';Falta de Atenção à Condução;',';Colisão frontal;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';16:20:00;"');";
20697;,';Não guardar distância de segurança;',';Colisão lateral;',';Sem Vítimas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';16:20:00;"');";
20698;,';Não guardar distância de segurança;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';16:45:00;"');";
20699;,';Falta de Atenção à Condução;',';Colisão transversal;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';17:15:00;"');";
20700;,';Falta de Atenção à Condução;',';Colisão traseira;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';17:20:00;"');";
20701;,';Falta de Atenção à Condução;',';Capotamento;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';17:00:00;"');";
20702;,';Ingestão de Álcool;',';Saída de leito carroçável;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';19:30:00;"');";
20703;,';Pista Escorregadia;',';Saída de leito carroçável;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';16:00:00;"');";
20704;,';Falta de Atenção à Condução;',';Tombamento;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';18:55:00;"');";
20705;,';Velocidade Incompatível;',';Capotamento;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';20:00:00;"');";
20706;,';Falta de Atenção à Condução;',';Tombamento;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';18:45:00;"');";
20707;,';Velocidade Incompatível;',';Colisão frontal;',';Com Vítimas Fatais;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';20:50:00;"');";
20708;,';Falta de Atenção à Condução;',';Colisão transversal;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';19:50:00;"');";
20709;,';Falta de Atenção à Condução;',';Saída de leito carroçável;',';Sem Vítimas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';00:40:00;"');";
20710;,';Falta de Atenção à Condução;',';Colisão frontal;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';23:30:00;"');";
20711;,';Velocidade Incompatível;',';Colisão frontal;',';Com Vítimas Feridas;',TO_DATE(';30/12/2018;','DD/MM/YYYY'),';domingo;',TIME(';23:30:00;"');";
20712;,';Condutor Dormindo;',';Colisão com objeto estático;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';00:30:00;"');";
20713;,';Ingestão de Álcool;',';Colisão com objeto estático;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';06:20:00;"');";
20714;,';Condutor Dormindo;',';Saída de leito carroçável;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';07:30:00;"');";
20715;,';Desobediência às normas de trânsito pelo condutor;',';Colisão lateral;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';08:15:00;"');";
20716;,';Ingestão de álcool e/ou substâncias psicoativas pelo pedestre;',';Engavetamento;',';Com Vítimas Feridas;',TO_DATE(';25/11/2018;','DD/MM/YYYY'),';domingo;',TIME(';09:30:00;"');";
20717;,';Desobediência às normas de trânsito pelo condutor;',';Colisão lateral;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';10:30:00;"');";
20718;,';Desobediência às normas de trânsito pelo condutor;',';Colisão lateral;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';10:35:00;"');";
20719;,';Falta de Atenção à Condução;',';Colisão transversal;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';10:40:00;"');";
20720;,';Velocidade Incompatível;',';Colisão frontal;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';10:30:00;"');";
20721;,';Agressão Externa;',';Queda de ocupante de veículo;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';10:30:00;"');";
20722;,';Desobediência às normas de trânsito pelo condutor;',';Colisão traseira;',';Sem Vítimas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';10:55:00;"');";
20723;,';Velocidade Incompatível;',';Tombamento;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';13:10:00;"');";
20724;,';Falta de Atenção à Condução;',';Tombamento;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';13:15:00;"');";
20725;,';Pista Escorregadia;',';Queda de ocupante de veículo;',';Com Vítimas Feridas;',TO_DATE(';27/12/2018;','DD/MM/YYYY'),';quinta-feira;',TIME(';07:20:00;"');";
20726;,';Condutor Dormindo;',';Saída de leito carroçável;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';14:15:00;"');";
20727;,';Desobediência às normas de trânsito pelo condutor;',';Atropelamento de Pedestre;',';Com Vítimas Feridas;',TO_DATE(';19/12/2018;','DD/MM/YYYY'),';quarta-feira;',TIME(';21:40:00;"');";
20728;,';Falta de Atenção à Condução;',';Saída de leito carroçável;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';15:10:00;"');";
20729;,';Falta de Atenção à Condução;',';Colisão transversal;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';14:45:00;"');";
20730;,';Falta de Atenção à Condução;',';Colisão transversal;',';Com Vítimas Feridas;',TO_DATE(';31/12/2018;','DD/MM/YYYY'),';segunda-feira;',TIME(';15:20:00;"');";
